SFO,SLC
SFO,TPE
SGF,ATL
SGU,SLC
SHV,ATL
SIN,NRT
SJC,ATL
SJC,LAX
SJC,MSP
SJC,SLC
SJD,ATL
SJD,SLC
SJO,ATL
SJO,JFK
SJO,LAX
SJU,ATL
SJU,DTW
SJU,JFK
SLC,ABQ
SLC,ANC
SLC,ATL
SLC,AUS
SLC,BIL
SLC,BNA
SLC,BOI
SLC,BOS
SLC,BTM
SLC,BUR
SLC,BWI
SLC,BZN
SLC,CDC
SLC,CDG
SLC,CLT
SLC,CNY
SLC,COD
SLC,COS
SLC,CPR
SLC,CUN
SLC,CVG
SLC,DCA
SLC,DEN
SLC,DFW
SLC,DTW
SLC,EKO
SLC,EUG
SLC,EWR
SLC,FAR
SLC,FAT
SLC,FCA
SLC,GCC
SLC,GDL
SLC,GEG
SLC,GJT
SLC,GTF
SLC,HLN
SLC,HNL
SLC,IAH
SLC,IDA
SLC,IND
SLC,JAC
SLC,JFK
SLC,LAS
SLC,LAX
SLC,LGB
SLC,LWS
SLC,MCI
SLC,MCO
SLC,MEM
SLC,MFR
SLC,MSN
SLC,MSO
SLC,MSP
SLC,MSY
SLC,OAK
SLC,OKC
SLC,OMA
SLC,ONT
SLC,ORD
SLC,PDX
SLC,PHL
SLC,PHX
SLC,PIH
SLC,PSC
SLC,PSP
SLC,PVR
SLC,RAP
SLC,RDM
SLC,RDU
SLC,RKS
SLC,RNO
SLC,SAN
SLC,SAT
SLC,SEA
SLC,SFO
SLC,SGU
SLC,SJC
SLC,SJD
SLC,SMF
SLC,SNA
SLC,STL
SLC,TUL
SLC,TUS
SLC,TWF
SLC,VEL
SLC,YVR
SLC,YYC
SMF,ATL
SMF,GDL
SMF,LAX
SMF,MSP
SMF,SEA
SMF,SLC
SNA,ATL
SNA,MSP
SNA,SLC
SNA,YVR
SPN,NGO
SPN,NRT
SRQ,ATL
SRQ,LGA
STI,JFK
STL,ATL
STL,CVG
STL,DTW
STL,JFK
STL,LGA
STL,MSP
STL,SLC
STR,ATL
STT,ATL
STT,JFK
SVO,IAD
SVO,JFK
SVO,LAX
SVO,MIA
SWF,DTW
SXM,ATL
SXM,JFK
SYD,LAX
SYR,ATL
SYR,DTW
SYR,JFK
SYR,LGA
SYR,MSP
TGU,ATL
TLH,ATL
TLV,JFK
TPA,ATL
TPA,CMH
TPA,CVG
TPA,DTW
TPA,IND
TPA,JFK
TPA,LAX
TPA,LGA
TPA,MSP
TPA,RDU
TPE,LAX
TPE,NRT
TPE,SFO
TRI,ATL
TUL,ATL
TUL,DTW
TUL,MSP
TUL,SLC
TUS,ATL
TUS,MSP
TUS,SLC
TVC,DTW
TVC,MSP
TWF,SLC
TYS,ATL
TYS,DTW
TYS,LGA
TYS,MSP
UIO,ATL
UVF,ATL
VCE,JFK
VEL,SLC
VLD,ATL
VPS,ATL
VSA,MEX
XNA,ATL
XNA,CVG
XNA,DTW
XNA,MSP
YEG,LAX
YEG,MSP
YHZ,LGA
YOW,DTW
YQR,MSP
YUL,AMS
YUL,ATL
YUL,CDG
YUL,DTW
YUL,JFK
YUL,LGA
YUL,MSP
YVR,AMS
YVR,HNL
YVR,LAS
YVR,MSP
YVR,ORD
YVR,SEA
YVR,SLC
YVR,SNA
YWG,MSP
YXE,MSP
YYC,AMS
YYC,DFW
YYC,JFK
YYC,LAS
YYC,LAX
YYC,MSP
YYC,ORD
YYC,SLC
YYZ,AMS
YYZ,ATL
YYZ,CDG
YYZ,CVG
YYZ,DTW
YYZ,FCO
YYZ,FLL
YYZ,JFK
YYZ,LAS
YYZ,LGA
YYZ,MCO
YYZ,MSP
ZRH,ATL
